Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2016-01-31,Stellantis,Commercial_Vehicles,North_America,5888,54020.92,0.0216,695.52,79.03,0.011,0.025,7500,0.1417
2016-01-31,Stellantis,Commercial_Vehicles,Europe,7187,51532.02,0.032,715.03,78.19,0.0151,0.025,7500,0.1417
2016-01-31,Stellantis,Commercial_Vehicles,Asia_Pacific,8178,51869.29,0.0291,733.91,82.99,0.0162,0.025,7500,0.1417
2016-01-31,Stellantis,Commercial_Vehicles,China,9358,52940.24,0.035,735.22,69.72,0.0161,0.025,7500,0.1417
2016-01-31,Stellantis,Electric_Vehicles,North_America,3842,48783.8,0.0275,744.43,80.78,0.0183,0.025,7500,0.1417
2016-01-31,Stellantis,Electric_Vehicles,Europe,3968,48885.65,0.0349,712.26,63.25,0.0128,0.025,7500,0.1417
2016-01-31,Stellantis,Electric_Vehicles,Asia_Pacific,5516,50337.29,0.0257,695.47,55.17,0.0143,0.025,7500,0.1417
2016-01-31,Stellantis,Electric_Vehicles,China,5704,46022.11,0.0301,705.85,80.1,0.0206,0.025,7500,0.1417
2016-01-31,GM,Passenger_Cars,North_America,26605,27377.86,0.03,685.74,69.09,0.0154,0.025,7500,0.1417
2016-01-31,GM,Passenger_Cars,Europe,26319,26735.16,0.041,710.27,78.4,0.0225,0.025,7500,0.1417
2016-01-31,GM,Passenger_Cars,Asia_Pacific,38172,29160.38,0.0226,683.79,73.94,0.023,0.025,7500,0.1417
2016-01-31,GM,Passenger_Cars,China,40059,29952.48,0.0302,729.24,69.16,0.0173,0.025,7500,0.1417
2016-01-31,GM,Commercial_Vehicles,North_America,7354,52715.13,0.0257,691.58,70.78,0.0092,0.025,7500,0.1417
2016-01-31,GM,Commercial_Vehicles,Europe,9140,54003.97,0.0283,698.34,69.03,0.0084,0.025,7500,0.1417
2016-01-31,GM,Commercial_Vehicles,Asia_Pacific,10675,51545.03,0.031,680.04,80.72,0.0212,0.025,7500,0.1417
2016-01-31,GM,Commercial_Vehicles,China,11367,53776.3,0.0299,635.15,84.57,0.0149,0.025,7500,0.1417
2016-01-31,GM,Electric_Vehicles,North_America,4955,42489.79,0.0247,740.4,72.38,0.0147,0.025,7500,0.1417
2016-01-31,GM,Electric_Vehicles,Europe,4832,44899.24,0.0345,741.22,68.79,0.018,0.025,7500,0.1417
2016-01-31,GM,Electric_Vehicles,Asia_Pacific,6385,43139.25,0.0295,706.55,69.71,0.0214,0.025,7500,0.1417
2016-01-31,GM,Electric_Vehicles,China,6066,46955.29,0.034,696.89,64.52,0.0153,0.025,7500,0.1417
2016-02-29,Toyota,Passenger_Cars,North_America,30440,30795.6,0.0271,706.37,75.14,0.0146,0.025,7500,0.1417
2016-02-29,Toyota,Passenger_Cars,Europe,36005,30783.1,0.0303,733.91,56.1,0.0166,0.025,7500,0.1417
2016-02-29,Toyota,Passenger_Cars,Asia_Pacific,50104,30940.21,0.0313,720.91,66.61,0.0209,0.025,7500,0.1417
2016-02-29,Toyota,Passenger_Cars,China,46454,32155.98,0.0321,708.84,86.33,0.0106,0.025,7500,0.1417
2016-02-29,Toyota,Commercial_Vehicles,North_America,10103,58090.76,0.0343,720.42,77.26,0.0083,0.025,7500,0.1417
2016-02-29,Toyota,Commercial_Vehicles,Europe,13080,58591.48,0.028,668.08,67.15,0.0054,0.025,7500,0.1417
2016-02-29,Toyota,Commercial_Vehicles,Asia_Pacific,14862,56397.18,0.0264,751.41,77.0,0.0105,0.025,7500,0.1417
2016-02-29,Toyota,Commercial_Vehicles,China,14995,53880.2,0.0295,721.66,82.18,0.015,0.025,7500,0.1417
2016-02-29,Toyota,Electric_Vehicles,North_America,6143,48309.34,0.0303,725.71,83.84,0.0195,0.025,7500,0.1417
2016-02-29,Toyota,Electric_Vehicles,Europe,7129,48529.48,0.0238,708.32,85.07,0.0127,0.025,7500,0.1417
2016-02-29,Toyota,Electric_Vehicles,Asia_Pacific,7196,51749.67,0.0351,737.02,68.65,0.0207,0.025,7500,0.1417
2016-02-29,Toyota,Electric_Vehicles,China,8989,48583.56,0.0411,709.4,65.36,0.0059,0.025,7500,0.1417
2016-02-29,Volkswagen,Passenger_Cars,North_America,31641,32842.08,0.0256,687.73,75.95,0.0104,0.025,7500,0.1417
2016-02-29,Volkswagen,Passenger_Cars,Europe,38831,32259.27,0.0339,713.28,64.75,0.0085,0.025,7500,0.1417
2016-02-29,Volkswagen,Passenger_Cars,Asia_Pacific,44697,32472.27,0.0301,719.34,85.03,0.016,0.025,7500,0.1417
2016-02-29,Volkswagen,Passenger_Cars,China,47820,32970.82,0.0253,733.36,86.67,0.0137,0.025,7500,0.1417
2016-02-29,Volkswagen,Commercial_Vehicles,North_America,10216,58723.52,0.0275,774.47,91.4,0.0184,0.025,7500,0.1417
2016-02-29,Volkswagen,Commercial_Vehicles,Europe,12527,57728.89,0.0367,662.25,76.42,0.0181,0.025,7500,0.1417
2016-02-29,Volkswagen,Commercial_Vehicles,Asia_Pacific,13066,59598.75,0.035,756.45,66.0,0.018,0.025,7500,0.1417
2016-02-29,Volkswagen,Commercial_Vehicles,China,13239,59794.58,0.0232,638.46,53.86,0.0164,0.025,7500,0.1417
2016-02-29,Volkswagen,Electric_Vehicles,North_America,5819,49469.46,0.0286,728.15,63.87,0.0177,0.025,7500,0.1417
2016-02-29,Volkswagen,Electric_Vehicles,Europe,7094,51620.61,0.0248,692.31,53.1,0.0112,0.025,7500,0.1417
2016-02-29,Volkswagen,Electric_Vehicles,Asia_Pacific,7999,50522.35,0.0289,648.18,82.1,0.0092,0.025,7500,0.1417
2016-02-29,Volkswagen,Electric_Vehicles,China,8993,50420.84,0.0331,788.84,84.4,0.0245,0.025,7500,0.1417
2016-02-29,Ford,Passenger_Cars,North_America,26606,28694.1,0.0307,713.09,72.31,0.0134,0.025,7500,0.1417
2016-02-29,Ford,Passenger_Cars,Europe,32510,26609.69,0.0328,677.81,65.94,0.0149,0.025,7500,0.1417
2016-02-29,Ford,Passenger_Cars,Asia_Pacific,35281,28344.35,0.0273,670.36,63.61,0.0155,0.025,7500,0.1417
2016-02-29,Ford,Passenger_Cars,China,40728,29320.66,0.0275,684.0,66.83,0.0175,0.025,7500,0.1417
2016-02-29,Ford,Commercial_Vehicles,North_America,7576,48801.77,0.032,718.05,78.21,0.0143,0.025,7500,0.1417
2016-02-29,Ford,Commercial_Vehicles,Europe,10320,51242.54,0.0402,691.5,66.97,0.0209,0.025,7500,0.1417
2016-02-29,Ford,Commercial_Vehicles,Asia_Pacific,11142,51538.12,0.0262,746.8,83.69,0.014,0.025,7500,0.1417
2016-02-29,Ford,Commercial_Vehicles,China,13701,52300.76,0.0295,696.0,66.38,0.0169,0.025,7500,0.1417
2016-02-29,Ford,Electric_Vehicles,North_America,4198,43808.51,0.0262,752.98,64.83,0.016,0.025,7500,0.1417
2016-02-29,Ford,Electric_Vehicles,Europe,6112,44567.02,0.0276,672.58,60.98,0.0078,0.025,7500,0.1417
2016-02-29,Ford,Electric_Vehicles,Asia_Pacific,6327,44738.3,0.0295,738.88,80.58,0.0196,0.025,7500,0.1417
2016-02-29,Ford,Electric_Vehicles,China,7516,43177.24,0.0246,742.96,69.97,0.0171,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Passenger_Cars,North_America,22852,24823.44,0.0308,755.83,68.42,0.0149,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Passenger_Cars,Europe,27751,24084.83,0.0337,681.98,78.46,0.0142,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Passenger_Cars,Asia_Pacific,26016,25237.76,0.0201,723.52,79.21,0.0206,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Passenger_Cars,China,36359,24905.12,0.0388,706.59,69.36,0.0126,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Commercial_Vehicles,North_America,6376,46308.26,0.0305,679.76,77.3,0.0075,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Commercial_Vehicles,Europe,7762,45649.04,0.0377,779.55,87.46,0.0195,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9250,46130.96,0.0296,679.53,73.81,0.0131,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Commercial_Vehicles,China,10987,45194.47,0.029,705.77,69.59,0.007,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Electric_Vehicles,North_America,3719,41570.48,0.0316,657.86,91.16,0.0198,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Electric_Vehicles,Europe,4777,38400.24,0.0278,655.36,68.1,0.0136,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,6157,41370.39,0.0353,742.68,69.01,0.0208,0.025,7500,0.1417
2016-02-29,Hyundai-Kia,Electric_Vehicles,China,6335,40508.82,0.0205,697.59,79.41,0.0151,0.025,7500,0.1417
2016-02-29,Stellantis,Passenger_Cars,North_America,22397,29456.88,0.0213,729.19,64.25,0.0105,0.025,7500,0.1417
2016-02-29,Stellantis,Passenger_Cars,Europe,26155,30651.32,0.0402,687.14,68.19,0.0182,0.025,7500,0.1417
2016-02-29,Stellantis,Passenger_Cars,Asia_Pacific,31923,30697.09,0.033,691.34,67.63,0.0114,0.025,7500,0.1417
2016-02-29,Stellantis,Passenger_Cars,China,30881,27328.68,0.0254,760.72,66.54,0.017,0.025,7500,0.1417
2016-02-29,Stellantis,Commercial_Vehicles,North_America,6070,51091.75,0.0285,735.32,102.09,0.0192,0.025,7500,0.1417
2016-02-29,Stellantis,Commercial_Vehicles,Europe,7497,54064.92,0.0312,722.54,78.1,0.0209,0.025,7500,0.1417
2016-02-29,Stellantis,Commercial_Vehicles,Asia_Pacific,7957,53003.61,0.0337,691.39,68.36,0.01,0.025,7500,0.1417
2016-02-29,Stellantis,Commercial_Vehicles,China,11360,53848.99,0.028,700.11,61.31,0.0155,0.025,7500,0.1417
2016-02-29,Stellantis,Electric_Vehicles,North_America,3695,49224.24,0.022,702.1,90.45,0.0092,0.025,7500,0.1417
2016-02-29,Stellantis,Electric_Vehicles,Europe,5547,47586.62,0.0274,690.37,74.22,0.0174,0.025,7500,0.1417
2016-02-29,Stellantis,Electric_Vehicles,Asia_Pacific,4830,48358.43,0.0331,710.7,76.45,0.0177,0.025,7500,0.1417
2016-02-29,Stellantis,Electric_Vehicles,China,5796,48645.62,0.0285,708.34,85.42,0.0151,0.025,7500,0.1417
2016-02-29,GM,Passenger_Cars,North_America,25456,28911.54,0.0362,701.37,85.66,0.0102,0.025,7500,0.1417
2016-02-29,GM,Passenger_Cars,Europe,37060,28755.2,0.0257,725.3,79.78,0.0192,0.025,7500,0.1417
2016-02-29,GM,Passenger_Cars,Asia_Pacific,34501,28329.49,0.0344,713.31,85.75,0.0173,0.025,7500,0.1417
2016-02-29,GM,Passenger_Cars,China,41123,27340.61,0.0299,698.88,73.42,0.0154,0.025,7500,0.1417
2016-02-29,GM,Commercial_Vehicles,North_America,7533,51111.55,0.0241,718.02,66.04,0.0191,0.025,7500,0.1417
2016-02-29,GM,Commercial_Vehicles,Europe,9743,48281.66,0.0328,712.49,65.31,0.02,0.025,7500,0.1417
2016-02-29,GM,Commercial_Vehicles,Asia_Pacific,9187,51423.96,0.0297,715.14,80.91,0.0265,0.025,7500,0.1417
2016-02-29,GM,Commercial_Vehicles,China,13487,46947.57,0.0229,702.11,91.13,0.0126,0.025,7500,0.1417
2016-02-29,GM,Electric_Vehicles,North_America,4795,44888.82,0.0325,684.28,49.11,0.0162,0.025,7500,0.1417
2016-02-29,GM,Electric_Vehicles,Europe,5835,44085.03,0.0387,691.02,77.09,0.0177,0.025,7500,0.1417
2016-02-29,GM,Electric_Vehicles,Asia_Pacific,6559,46132.39,0.0245,705.78,78.31,0.0173,0.025,7500,0.1417
2016-02-29,GM,Electric_Vehicles,China,6407,44546.93,0.0316,768.99,81.55,0.0201,0.025,7500,0.1417
2016-03-31,Toyota,Passenger_Cars,North_America,31044,30782.72,0.0411,705.49,81.97,0.0174,0.025,7500,0.1417
2016-03-31,Toyota,Passenger_Cars,Europe,41965,30691.43,0.0253,677.42,86.62,0.0197,0.025,7500,0.1417
2016-03-31,Toyota,Passenger_Cars,Asia_Pacific,46590,28437.86,0.0341,710.72,102.11,0.0172,0.025,7500,0.1417
2016-03-31,Toyota,Passenger_Cars,China,55403,31198.97,0.0311,681.36,79.07,0.0126,0.025,7500,0.1417
2016-03-31,Toyota,Commercial_Vehicles,North_America,11142,58073.97,0.0337,678.13,58.26,0.0157,0.025,7500,0.1417
2016-03-31,Toyota,Commercial_Vehicles,Europe,12007,53950.22,0.023,695.55,77.42,0.0223,0.025,7500,0.1417
2016-03-31,Toyota,Commercial_Vehicles,Asia_Pacific,14671,55642.51,0.0339,704.18,75.68,0.0219,0.025,7500,0.1417
2016-03-31,Toyota,Commercial_Vehicles,China,14724,54740.62,0.0278,716.98,92.62,0.0082,0.025,7500,0.1417
2016-03-31,Toyota,Electric_Vehicles,North_America,5517,49088.84,0.0347,774.45,87.82,0.0134,0.025,7500,0.1417
2016-03-31,Toyota,Electric_Vehicles,Europe,8397,47582.42,0.0289,743.53,79.77,0.0141,0.025,7500,0.1417
2016-03-31,Toyota,Electric_Vehicles,Asia_Pacific,9413,50133.47,0.0273,750.28,83.69,0.012,0.025,7500,0.1417
2016-03-31,Toyota,Electric_Vehicles,China,10384,51096.63,0.0269,730.35,80.39,0.0162,0.025,7500,0.1417
2016-03-31,Volkswagen,Passenger_Cars,North_America,31339,32836.44,0.0221,712.14,80.65,0.0181,0.025,7500,0.1417
2016-03-31,Volkswagen,Passenger_Cars,Europe,43412,32801.67,0.0371,739.59,70.55,0.0275,0.025,7500,0.1417
2016-03-31,Volkswagen,Passenger_Cars,Asia_Pacific,49357,32434.53,0.0374,676.73,100.9,0.0202,0.025,7500,0.1417
2016-03-31,Volkswagen,Passenger_Cars,China,48008,32811.67,0.0269,677.23,82.17,0.0033,0.025,7500,0.1417
2016-03-31,Volkswagen,Commercial_Vehicles,North_America,10063,56872.16,0.0274,735.31,75.69,0.0166,0.025,7500,0.1417
2016-03-31,Volkswagen,Commercial_Vehicles,Europe,11587,62520.4,0.0362,710.1,81.49,0.0125,0.025,7500,0.1417
2016-03-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,13318,56410.67,0.0348,734.77,81.66,0.0223,0.025,7500,0.1417
2016-03-31,Volkswagen,Commercial_Vehicles,China,15410,55720.68,0.0355,730.11,78.27,0.0168,0.025,7500,0.1417
2016-03-31,Volkswagen,Electric_Vehicles,North_America,5686,52159.37,0.0323,663.67,78.56,0.0099,0.025,7500,0.1417
2016-03-31,Volkswagen,Electric_Vehicles,Europe,6495,52906.06,0.0309,698.66,76.54,0.0158,0.025,7500,0.1417
2016-03-31,Volkswagen,Electric_Vehicles,Asia_Pacific,7987,53619.48,0.0312,690.14,71.79,0.0185,0.025,7500,0.1417
2016-03-31,Volkswagen,Electric_Vehicles,China,10435,52138.21,0.0366,717.87,76.56,0.0206,0.025,7500,0.1417
2016-03-31,Ford,Passenger_Cars,North_America,24445,28789.78,0.0258,689.62,88.44,0.0121,0.025,7500,0.1417
2016-03-31,Ford,Passenger_Cars,Europe,30217,26529.01,0.0305,659.32,85.72,0.0145,0.025,7500,0.1417
2016-03-31,Ford,Passenger_Cars,Asia_Pacific,40241,28143.52,0.0329,694.59,74.91,0.0188,0.025,7500,0.1417
2016-03-31,Ford,Passenger_Cars,China,35937,28815.27,0.0374,735.81,74.11,0.0179,0.025,7500,0.1417
2016-03-31,Ford,Commercial_Vehicles,North_America,7660,48772.69,0.028,795.11,71.31,0.0241,0.025,7500,0.1417
2016-03-31,Ford,Commercial_Vehicles,Europe,9775,49054.39,0.0247,719.62,89.88,0.0147,0.025,7500,0.1417
2016-03-31,Ford,Commercial_Vehicles,Asia_Pacific,11084,49454.58,0.0327,772.76,58.08,0.0186,0.025,7500,0.1417
2016-03-31,Ford,Commercial_Vehicles,China,12652,49527.53,0.0239,724.61,92.61,0.0141,0.025,7500,0.1417
2016-03-31,Ford,Electric_Vehicles,North_America,4857,45132.34,0.025,748.33,78.34,0.0122,0.025,7500,0.1417
2016-03-31,Ford,Electric_Vehicles,Europe,5890,45472.27,0.03,685.79,75.14,0.0181,0.025,7500,0.1417
2016-03-31,Ford,Electric_Vehicles,Asia_Pacific,6355,46778.18,0.029,657.01,83.66,0.0119,0.025,7500,0.1417
2016-03-31,Ford,Electric_Vehicles,China,7474,46488.28,0.0265,702.83,86.6,0.0113,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Passenger_Cars,North_America,21146,26317.68,0.0353,728.49,79.6,0.0109,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Passenger_Cars,Europe,27506,24405.15,0.0316,681.35,78.51,0.0172,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,30257,24880.01,0.0341,719.79,65.34,0.0172,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Passenger_Cars,China,33241,23822.38,0.0283,739.02,72.73,0.022,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Commercial_Vehicles,North_America,7882,46072.51,0.0233,703.82,81.59,0.0226,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Commercial_Vehicles,Europe,9057,46078.63,0.0325,707.59,62.69,0.0232,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9482,45909.73,0.0311,688.97,86.29,0.0139,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Commercial_Vehicles,China,9948,43950.95,0.0258,661.41,92.54,0.0175,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Electric_Vehicles,North_America,3918,40142.89,0.0237,801.75,98.88,0.0125,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Electric_Vehicles,Europe,5328,41256.33,0.0307,728.32,85.28,0.0261,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,4659,39262.92,0.0245,758.26,85.16,0.009,0.025,7500,0.1417
2016-03-31,Hyundai-Kia,Electric_Vehicles,China,7137,38402.56,0.0262,716.07,81.94,0.0184,0.025,7500,0.1417
2016-03-31,Stellantis,Passenger_Cars,North_America,23583,29887.8,0.0313,696.76,75.73,0.0105,0.025,7500,0.1417
2016-03-31,Stellantis,Passenger_Cars,Europe,27343,29949.06,0.0252,778.69,88.84,0.0119,0.025,7500,0.1417
2016-03-31,Stellantis,Passenger_Cars,Asia_Pacific,26805,29827.88,0.0379,707.69,80.11,0.0185,0.025,7500,0.1417
2016-03-31,Stellantis,Passenger_Cars,China,35075,29307.36,0.0228,806.93,90.24,0.0128,0.025,7500,0.1417
2016-03-31,Stellantis,Commercial_Vehicles,North_America,7185,55147.32,0.0315,714.08,63.24,0.0204,0.025,7500,0.1417
2016-03-31,Stellantis,Commercial_Vehicles,Europe,7545,51396.69,0.0321,746.37,94.88,0.0215,0.025,7500,0.1417
2016-03-31,Stellantis,Commercial_Vehicles,Asia_Pacific,9879,49217.93,0.0381,706.21,87.8,0.0223,0.025,7500,0.1417
2016-03-31,Stellantis,Commercial_Vehicles,China,11140,53916.67,0.036,740.63,67.38,0.0167,0.025,7500,0.1417
2016-03-31,Stellantis,Electric_Vehicles,North_America,3723,47623.5,0.0373,757.99,75.67,0.0205,0.025,7500,0.1417
2016-03-31,Stellantis,Electric_Vehicles,Europe,4781,49377.58,0.0273,718.37,92.7,0.0138,0.025,7500,0.1417
2016-03-31,Stellantis,Electric_Vehicles,Asia_Pacific,5787,48750.03,0.035,758.27,94.98,0.0242,0.025,7500,0.1417
2016-03-31,Stellantis,Electric_Vehicles,China,6913,44406.21,0.0296,753.77,76.78,0.0291,0.025,7500,0.1417
2016-03-31,GM,Passenger_Cars,North_America,30330,28610.31,0.0277,721.05,110.01,0.009,0.025,7500,0.1417
2016-03-31,GM,Passenger_Cars,Europe,32057,27915.84,0.0339,640.37,87.63,0.0134,0.025,7500,0.1417
2016-03-31,GM,Passenger_Cars,Asia_Pacific,42814,26166.73,0.0211,728.11,87.02,0.0188,0.025,7500,0.1417
2016-03-31,GM,Passenger_Cars,China,44318,28532.99,0.028,698.84,77.03,0.0102,0.025,7500,0.1417
2016-03-31,GM,Commercial_Vehicles,North_America,8642,52236.28,0.03,780.36,93.11,0.0176,0.025,7500,0.1417
2016-03-31,GM,Commercial_Vehicles,Europe,10577,48323.0,0.0345,737.52,86.98,0.0122,0.025,7500,0.1417
2016-03-31,GM,Commercial_Vehicles,Asia_Pacific,11263,49851.08,0.0229,706.96,73.47,0.0193,0.025,7500,0.1417
2016-03-31,GM,Commercial_Vehicles,China,13498,53764.29,0.0278,779.07,73.17,0.0165,0.025,7500,0.1417
2016-03-31,GM,Electric_Vehicles,North_America,5130,46037.63,0.0304,707.57,75.87,0.024,0.025,7500,0.1417
2016-03-31,GM,Electric_Vehicles,Europe,5455,45080.86,0.0319,732.0,78.06,0.015,0.025,7500,0.1417
2016-03-31,GM,Electric_Vehicles,Asia_Pacific,8174,44088.15,0.0309,757.92,65.65,0.0143,0.025,7500,0.1417
2016-03-31,GM,Electric_Vehicles,China,7487,44004.23,0.0298,696.33,74.74,0.0198,0.025,7500,0.1417
2016-04-30,Toyota,Passenger_Cars,North_America,33826,31257.77,0.0343,750.36,82.2,0.0185,0.025,7500,0.1417
2016-04-30,Toyota,Passenger_Cars,Europe,40362,32083.63,0.0264,681.53,76.89,0.018,0.025,7500,0.1417
2016-04-30,Toyota,Passenger_Cars,Asia_Pacific,45078,30257.28,0.0379,735.76,82.94,0.0162,0.025,7500,0.1417
2016-04-30,Toyota,Passenger_Cars,China,61696,29508.92,0.0286,663.99,97.05,0.019,0.025,7500,0.1417
2016-04-30,Toyota,Commercial_Vehicles,North_America,10076,54756.64,0.0253,707.49,73.1,0.0206,0.025,7500,0.1417
2016-04-30,Toyota,Commercial_Vehicles,Europe,13577,54822.41,0.0298,712.15,86.7,0.0116,0.025,7500,0.1417
2016-04-30,Toyota,Commercial_Vehicles,Asia_Pacific,14763,56310.39,0.0302,725.07,75.93,0.0186,0.025,7500,0.1417
2016-04-30,Toyota,Commercial_Vehicles,China,17914,57105.25,0.0357,730.87,83.15,0.0081,0.025,7500,0.1417
2016-04-30,Toyota,Electric_Vehicles,North_America,6820,47622.31,0.0312,729.36,92.71,0.0236,0.025,7500,0.1417
2016-04-30,Toyota,Electric_Vehicles,Europe,7124,49954.73,0.0251,689.28,92.63,0.0174,0.025,7500,0.1417
2016-04-30,Toyota,Electric_Vehicles,Asia_Pacific,8280,47082.74,0.0282,729.96,107.15,0.0134,0.025,7500,0.1417
2016-04-30,Toyota,Electric_Vehicles,China,9527,46952.03,0.0438,710.19,72.83,0.0053,0.025,7500,0.1417
2016-04-30,Volkswagen,Passenger_Cars,North_America,28840,32605.63,0.0365,702.48,72.74,0.0185,0.025,7500,0.1417
2016-04-30,Volkswagen,Passenger_Cars,Europe,38390,31176.59,0.0313,730.25,93.14,0.0209,0.025,7500,0.1417
2016-04-30,Volkswagen,Passenger_Cars,Asia_Pacific,43298,31756.92,0.0372,749.58,108.39,0.0133,0.025,7500,0.1417
2016-04-30,Volkswagen,Passenger_Cars,China,61426,34263.27,0.0328,692.5,85.92,0.0151,0.025,7500,0.1417
2016-04-30,Volkswagen,Commercial_Vehicles,North_America,8863,60608.43,0.0276,693.75,90.69,0.0193,0.025,7500,0.1417
2016-04-30,Volkswagen,Commercial_Vehicles,Europe,10724,59857.71,0.0265,722.68,83.34,0.0158,0.025,7500,0.1417
2016-04-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,14835,58404.03,0.0294,733.72,66.41,0.0262,0.025,7500,0.1417
2016-04-30,Volkswagen,Commercial_Vehicles,China,13431,59389.72,0.0299,766.64,91.83,0.023,0.025,7500,0.1417
2016-04-30,Volkswagen,Electric_Vehicles,North_America,5176,50458.76,0.0332,695.31,93.42,0.0257,0.025,7500,0.1417
2016-04-30,Volkswagen,Electric_Vehicles,Europe,6488,54834.24,0.0358,695.28,81.82,0.0225,0.025,7500,0.1417
2016-04-30,Volkswagen,Electric_Vehicles,Asia_Pacific,8503,52413.93,0.0216,697.99,73.53,0.0234,0.025,7500,0.1417
2016-04-30,Volkswagen,Electric_Vehicles,China,10037,51936.07,0.0311,723.49,99.37,0.0126,0.025,7500,0.1417
2016-04-30,Ford,Passenger_Cars,North_America,23740,28682.05,0.0268,732.32,88.23,0.0268,0.025,7500,0.1417
2016-04-30,Ford,Passenger_Cars,Europe,31234,27191.65,0.0237,746.44,82.31,0.0192,0.025,7500,0.1417
2016-04-30,Ford,Passenger_Cars,Asia_Pacific,36905,26929.96,0.0305,644.86,96.93,0.0189,0.025,7500,0.1417
2016-04-30,Ford,Passenger_Cars,China,48600,27608.65,0.0367,703.22,74.59,0.0176,0.025,7500,0.1417
2016-04-30,Ford,Commercial_Vehicles,North_America,8254,52339.59,0.0248,733.97,85.3,0.0224,0.025,7500,0.1417
2016-04-30,Ford,Commercial_Vehicles,Europe,10582,49763.76,0.0298,733.43,72.22,0.0193,0.025,7500,0.1417
2016-04-30,Ford,Commercial_Vehicles,Asia_Pacific,11118,50272.35,0.0305,736.67,86.4,0.0156,0.025,7500,0.1417
2016-04-30,Ford,Commercial_Vehicles,China,14437,49317.41,0.0271,748.03,68.27,0.012,0.025,7500,0.1417
2016-04-30,Ford,Electric_Vehicles,North_America,4829,46016.96,0.0275,653.77,85.71,0.0189,0.025,7500,0.1417
2016-04-30,Ford,Electric_Vehicles,Europe,5781,44150.26,0.0286,661.35,97.81,0.0134,0.025,7500,0.1417
2016-04-30,Ford,Electric_Vehicles,Asia_Pacific,6800,43840.78,0.0256,686.75,80.66,0.0186,0.025,7500,0.1417
2016-04-30,Ford,Electric_Vehicles,China,7905,46502.89,0.0275,730.33,79.83,0.0137,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Passenger_Cars,North_America,23617,25823.82,0.0358,685.05,79.34,0.0228,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Passenger_Cars,Europe,30941,25480.06,0.0301,750.33,88.37,0.0181,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,36067,24912.38,0.0293,747.89,73.95,0.0198,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Passenger_Cars,China,41020,25114.05,0.031,739.2,69.57,0.0143,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Commercial_Vehicles,North_America,6690,46544.62,0.0314,672.7,89.41,0.019,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Commercial_Vehicles,Europe,8673,46301.56,0.0295,768.99,92.82,0.0229,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9013,44129.45,0.0339,788.02,84.75,0.0162,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Commercial_Vehicles,China,11231,46518.81,0.0285,727.44,76.81,0.0231,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Electric_Vehicles,North_America,3805,42328.02,0.0315,727.5,73.35,0.0289,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Electric_Vehicles,Europe,4135,41643.14,0.0339,749.88,57.39,0.0161,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,5477,40492.74,0.0314,672.89,77.32,0.0199,0.025,7500,0.1417
2016-04-30,Hyundai-Kia,Electric_Vehicles,China,6787,39694.08,0.025,707.68,79.25,0.0137,0.025,7500,0.1417
